interval_id,participant_id,video_id,start_timestamp,end_timestamp,middle_noun
NppORqtwoF,P13,P13_08,0:31:41.420000,0:31:44.420000,45
rACdzjpRUw,P25,P25_106,0:12:28.220000,0:12:31.220000,45
rwoLQCVzse,P35,P35_104,0:07:51.760000,0:07:54.760000,45
vacvuDokbe,P25,P25_106,0:21:17.220000,0:21:20.220000,45
cNbtKyYdrK,P22,P22_07,0:34:58.690000,0:35:01.690000,45
yZaUlFOBeH,P12,P12_06,0:02:12.090000,0:02:15.090000,45
jbWWhkqOnd,P22,P22_07,0:33:06.690000,0:33:09.690000,45
kSAOBYlEZj,P26,P26_05,0:00:27.600000,0:00:30.600000,45
KyJkfcNTaN,P05,P05_03,0:09:24.900000,0:09:27.900000,45
MQOGtJWvUF,P05,P05_03,0:12:10.900000,0:12:13.900000,45
MhegEfgLMM,P22,P22_07,0:34:19.690000,0:34:22.690000,45
IofuaQfwnj,P24,P24_05,0:25:17.140000,0:25:20.140000,45
bWnPOXTtsh,P24,P24_05,0:25:19.140000,0:25:22.140000,45
YQVcyfFubH,P25,P25_106,0:26:49.220000,0:26:52.220000,45
XMKKFgoAoW,P26,P26_08,0:00:07.340000,0:00:10.340000,45
BHjHThbMiY,P26,P26_28,0:01:41.910000,0:01:44.910000,45
pdaundSeBA,P26,P26_110,0:03:41.520000,0:03:44.520000,45
FjwgAfQwix,P25,P25_106,0:24:17.220000,0:24:20.220000,45
WOijfNFTNY,P05,P05_03,0:07:54.900000,0:07:57.900000,45
oxvibjYUpR,P13,P13_08,0:23:33.420000,0:23:36.420000,45
IZuGmFtuXq,P05,P05_03,0:09:27.900000,0:09:30.900000,45
izCJIJuwgQ,P35,P35_104,0:37:16.760000,0:37:19.760000,45
EQOcYKTLQv,P22,P22_07,0:29:36.690000,0:29:39.690000,45
WmlhXYQmEB,P13,P13_08,0:23:24.420000,0:23:27.420000,45
ePJaWUShMi,P13,P13_08,0:31:29.420000,0:31:32.420000,45
XeeuHqOWHz,P35,P35_104,0:07:41.760000,0:07:44.760000,45
KMBJWEAfha,P26,P26_15,0:00:04.340000,0:00:07.340000,45
xUrPwtKURu,P13,P13_08,0:31:30.420000,0:31:33.420000,45
NkMyUjYCCf,P05,P05_08,0:08:37.210000,0:08:40.210000,45
axycDvIbOF,P26,P26_24,0:00:42.110000,0:00:45.110000,45
mRpBaWcixf,P25,P25_02,0:00:52.630000,0:00:55.630000,45
VfNeWOXgYS,P26,P26_110,0:01:58.520000,0:02:01.520000,45
vOXvdkUkPp,P22,P22_07,0:29:33.690000,0:29:36.690000,45
MsvarFUMMw,P35,P35_101,0:02:32.570000,0:02:35.570000,45
yvcoMEtXDH,P35,P35_101,0:02:11.570000,0:02:14.570000,45
WpCpmnarhs,P24,P24_05,0:23:34.140000,0:23:37.140000,45
rktWmwmWHT,P26,P26_13,0:01:30.530000,0:01:33.530000,45
hiZumFnRBK,P25,P25_106,0:16:39.220000,0:16:42.220000,45
BPNeSHoSUZ,P24,P24_08,0:17:33.410000,0:17:36.410000,45
tDdGOSBnko,P25,P25_106,0:21:18.220000,0:21:21.220000,45
tpQkjAGqZc,P26,P26_09,0:01:17.560000,0:01:20.560000,45
NWDglyPdcJ,P24,P24_08,0:19:34.410000,0:19:37.410000,45
lObrYGxBLC,P24,P24_05,0:01:24.140000,0:01:27.140000,45
tRXIeaDcrq,P35,P35_101,0:01:08.570000,0:01:11.570000,45
eYBLTFfstZ,P13,P13_08,0:40:38.420000,0:40:41.420000,45
qUVjuTRKDT,P35,P35_104,0:30:44.760000,0:30:47.760000,45
CtQEMSPRFM,P13,P13_08,0:31:27.420000,0:31:30.420000,45
FLHtUUuQVv,P26,P26_26,0:00:06.430000,0:00:09.430000,45
yNSnnUWfRU,P05,P05_03,0:09:18.900000,0:09:21.900000,45
qemuTUuydU,P35,P35_103,0:02:57,0:03:00,45
pEcJUBfImD,P25,P25_106,0:21:50.220000,0:21:53.220000,45
KLHhukQbJO,P05,P05_08,0:08:55.210000,0:08:58.210000,45
knsJJDvxFT,P26,P26_24,0:00:36.110000,0:00:39.110000,45
OcPfAfZPHe,P25,P25_106,0:24:39.220000,0:24:42.220000,45
kwmFczQcpJ,P24,P24_08,0:20:28.410000,0:20:31.410000,45
xUPOJOOeKb,P35,P35_104,0:35:41.760000,0:35:44.760000,45
SGNSeMhbsx,P35,P35_104,0:30:47.760000,0:30:50.760000,45
VmakWJGBel,P25,P25_02,0:00:51.630000,0:00:54.630000,45
aYtFYbDUYT,P28,P28_108,0:00:14.680000,0:00:17.680000,45
pdvzeItgit,P25,P25_106,0:26:07.220000,0:26:10.220000,45
KVTWHBCcuy,P35,P35_104,0:35:53.760000,0:35:56.760000,45
wkPrAfuMQI,P25,P25_104,0:03:02.060000,0:03:05.060000,45
NUCcufCyOU,P25,P25_106,0:18:43.220000,0:18:46.220000,45
UQfDOouvxm,P26,P26_09,0:01:15.560000,0:01:18.560000,45
FHOdsUtxXj,P35,P35_103,0:03:20,0:03:23,45
sGciuFECbh,P35,P35_104,0:07:42.760000,0:07:45.760000,45
ncVcjHILsC,P13,P13_08,0:22:52.420000,0:22:55.420000,45
nORwncVkfm,P35,P35_103,0:05:07,0:05:10,45
YrnstEYqcP,P13,P13_08,0:26:29.420000,0:26:32.420000,45
ZYCKmQtUoz,P26,P26_108,0:01:25.740000,0:01:28.740000,45
HXdtHiZEdr,P26,P26_110,0:03:59.520000,0:04:02.520000,45
GUVmHEEpir,P22,P22_07,0:31:59.690000,0:32:02.690000,45
hVEZMkvSCn,P24,P24_05,0:21:50.140000,0:21:53.140000,45
dLNLFQxfYj,P35,P35_103,0:05:20,0:05:23,45
JFLOlTLabY,P25,P25_106,0:26:35.220000,0:26:38.220000,45
zgJpHWCSUb,P24,P24_05,0:24:50.140000,0:24:53.140000,45
JMhfSDFVjd,P26,P26_28,0:01:21.910000,0:01:24.910000,45
xrCZcUhIPq,P35,P35_103,0:03:40,0:03:43,45
aZGsbhGMFt,P35,P35_101,0:01:18.570000,0:01:21.570000,45
UuHETNDmaV,P25,P25_106,0:18:30.220000,0:18:33.220000,45
PUOJABfyxY,P35,P35_104,0:06:45.760000,0:06:48.760000,45
TybcGGQgFC,P22,P22_07,0:35:49.690000,0:35:52.690000,45
qbnsOIlGsB,P25,P25_106,0:24:32.220000,0:24:35.220000,45
neRpsLzfVG,P26,P26_16,0:00:23,0:00:26,45
zKYvGzOaMk,P35,P35_101,0:02:12.570000,0:02:15.570000,45
fcTXCPzwZV,P22,P22_07,0:24:24.690000,0:24:27.690000,45
eaQAPbDWue,P25,P25_106,0:21:09.220000,0:21:12.220000,45
SDYzArvoCz,P26,P26_08,0:00:43.340000,0:00:46.340000,45
mphiFtArUg,P28,P28_108,0:01:31.680000,0:01:34.680000,45
SNpMGjiGSo,P25,P25_106,0:12:27.220000,0:12:30.220000,45
SEuGeoCTCk,P35,P35_104,0:37:47.760000,0:37:50.760000,45
CQffhiyWiq,P26,P26_26,0:00:48.430000,0:00:51.430000,45
faVnkziIQB,P22,P22_07,0:34:13.690000,0:34:16.690000,45
MiDnHDajtw,P25,P25_104,0:03:15.060000,0:03:18.060000,45
CreoXNbARn,P25,P25_106,0:12:46.220000,0:12:49.220000,45
HlOJpeJPFJ,P26,P26_05,0:00:28.600000,0:00:31.600000,45
Lgodlmvdkj,P12,P12_06,0:02:14.090000,0:02:17.090000,45
DuJDPBQeUh,P24,P24_08,0:17:41.410000,0:17:44.410000,45
kYfBGFdBTj,P26,P26_28,0:01:33.910000,0:01:36.910000,45
jzBDduZohj,P35,P35_103,0:05:44,0:05:47,45
IZNlTsHxTH,P35,P35_104,0:35:51.760000,0:35:54.760000,45
NOWVNQbatY,P22,P22_07,0:24:22.690000,0:24:25.690000,45
RcYCVBwNrW,P25,P25_104,0:03:18.060000,0:03:21.060000,45
ppGDDEvRil,P22,P22_07,0:34:50.690000,0:34:53.690000,45
FPqPBvQVDI,P26,P26_28,0:01:40.910000,0:01:43.910000,45
zVRAXRFaeR,P26,P26_09,0:00:33.560000,0:00:36.560000,45
wEuqURpNxC,P24,P24_05,0:25:48.140000,0:25:51.140000,45
mXIYLjHPbh,P24,P24_05,0:20:03.140000,0:20:06.140000,45
kMfldHOtkA,P13,P13_08,0:38:44.420000,0:38:47.420000,45
xoHILqAula,P13,P13_08,0:22:43.420000,0:22:46.420000,45
iucQiqDdrw,P28,P28_108,0:02:06.680000,0:02:09.680000,45
eagopMaaWB,P35,P35_104,0:38:09.760000,0:38:12.760000,45
biWQbmZuFN,P22,P22_07,0:33:07.690000,0:33:10.690000,45
ZMBdCLUGIg,P26,P26_107,0:02:19.420000,0:02:22.420000,45
HYBOIcxTYh,P35,P35_103,0:03:18,0:03:21,45
QWyqgOxoLC,P26,P26_107,0:02:28.420000,0:02:31.420000,45
szSNPSbBoX,P25,P25_104,0:03:05.060000,0:03:08.060000,45
IZydBhHisV,P13,P13_08,0:23:19.420000,0:23:22.420000,45
vquCaloQgF,P02,P02_104,0:00:08.190000,0:00:11.190000,45
ojKGAbpddy,P13,P13_08,0:35:06.420000,0:35:09.420000,45
bCdekNSzlT,P24,P24_05,0:23:31.140000,0:23:34.140000,45
BYglRRXlcM,P25,P25_104,0:03:09.060000,0:03:12.060000,45
AznDUhUrSX,P25,P25_106,0:19:43.220000,0:19:46.220000,45
lqdpVBpaFR,P24,P24_08,0:17:28.410000,0:17:31.410000,45
ZCaLQnakRl,P26,P26_14,0:00:04.750000,0:00:07.750000,45
qBBMdcJWfV,P26,P26_107,0:02:15.420000,0:02:18.420000,45
SJpXaEKjUM,P26,P26_13,0:01:35.530000,0:01:38.530000,45
sFqelMwRaR,P35,P35_104,0:35:25.760000,0:35:28.760000,45
vybFidHBRw,P13,P13_08,0:23:20.420000,0:23:23.420000,45
yFyIRShMKn,P25,P25_106,0:20:01.220000,0:20:04.220000,45
GTibDzEEQQ,P26,P26_16,0:00:24,0:00:27,45
uIgUymKVTI,P24,P24_05,0:01:53.140000,0:01:56.140000,45
EMMWVlNvdo,P25,P25_09,0:14:15.830000,0:14:18.830000,57
IDTtGzMiak,P03,P03_04,0:11:43.240000,0:11:46.240000,57
pGSvIhWGwv,P26,P26_117,0:05:33.680000,0:05:36.680000,57
pBZdJfROjy,P37,P37_103,0:03:31.820000,0:03:34.820000,57
FgvtryeKRn,P26,P26_01,0:00:23.570000,0:00:26.570000,57
KIVMWdHKVE,P26,P26_117,0:08:26.680000,0:08:29.680000,57
VrZmqOOqdQ,P25,P25_10,0:05:24.760000,0:05:27.760000,57
GpWTkgtOdV,P37,P37_103,0:05:17.820000,0:05:20.820000,57
VvfPgEvAdA,P26,P26_117,0:03:25.680000,0:03:28.680000,57
JlapsyUQkc,P37,P37_101,0:20:45.450000,0:20:48.450000,57
JzfwMGDDcI,P26,P26_117,0:06:59.680000,0:07:02.680000,57
WCbltYnXKj,P37,P37_103,0:02:57.820000,0:03:00.820000,57
kIDFnRPnWf,P09,P09_103,0:00:44.130000,0:00:47.130000,57
oGZJiyeYyE,P37,P37_103,0:04:59.820000,0:05:02.820000,57
melayXfMzQ,P09,P09_103,0:03:32.130000,0:03:35.130000,57
yCtBVsmAfX,P37,P37_101,0:20:51.450000,0:20:54.450000,57
APfMUnSXMJ,P26,P26_117,0:06:16.680000,0:06:19.680000,57
LcutpbVCFZ,P03,P03_04,0:07:50.240000,0:07:53.240000,57
ihbVrwUkCV,P03,P03_04,0:08:16.240000,0:08:19.240000,57
cMnGDksUnV,P04,P04_10,0:16:26.460000,0:16:29.460000,57
zLZAqkZagp,P09,P09_103,0:01:26.130000,0:01:29.130000,57
SxUbtSzaZD,P07,P07_10,0:16:02.120000,0:16:05.120000,57
lBtxUVZEyo,P04,P04_10,0:14:19.460000,0:14:22.460000,57
mlPNATdlzz,P26,P26_117,0:08:28.680000,0:08:31.680000,57
zrqSbhaQZU,P26,P26_117,0:09:17.680000,0:09:20.680000,57
wPACDcjhaJ,P03,P03_04,0:11:37.240000,0:11:40.240000,57
IUTlbdbFWq,P09,P09_103,0:05:34.130000,0:05:37.130000,57
dDvrkElYXv,P26,P26_02,0:01:42.060000,0:01:45.060000,57
dMjIbTbBVQ,P25,P25_09,0:13:11.830000,0:13:14.830000,57
qfMKBrJVyU,P26,P26_117,0:04:56.680000,0:04:59.680000,57
SMjSMKeKij,P37,P37_101,0:21:04.450000,0:21:07.450000,57
atmoqFvswD,P07,P07_10,0:15:53.120000,0:15:56.120000,57
yVQUdVHQdF,P26,P26_117,0:08:22.680000,0:08:25.680000,57
ovAVaeHmoF,P26,P26_117,0:09:07.680000,0:09:10.680000,57
XxswfJaVfC,P25,P25_10,0:05:33.760000,0:05:36.760000,57
jdlWOWpuXu,P25,P25_09,0:08:11.830000,0:08:14.830000,57
XhDGynzIvn,P26,P26_117,0:06:58.680000,0:07:01.680000,57
tNeZzDQXkS,P26,P26_02,0:00:23.060000,0:00:26.060000,57
zgXYAwvvsJ,P09,P09_103,0:03:06.130000,0:03:09.130000,57
fudOjOXtqo,P09,P09_103,0:02:52.130000,0:02:55.130000,57
yullOxPPzt,P37,P37_101,0:02:16.450000,0:02:19.450000,57
pwwBdfGKsN,P26,P26_117,0:03:16.680000,0:03:19.680000,57
NQdwGVoihD,P19,P19_04,0:09:44.800000,0:09:47.800000,57
EqVyzPNwmQ,P09,P09_103,0:11:27.130000,0:11:30.130000,57
TjZEKnLZQb,P07,P07_10,0:16:03.120000,0:16:06.120000,57
WVUhesgiEF,P04,P04_10,0:16:47.460000,0:16:50.460000,57
JlVeheMQNb,P03,P03_04,0:08:26.240000,0:08:29.240000,57
LNAKGwzTRY,P26,P26_117,0:05:05.680000,0:05:08.680000,57
ppXBGUJIcS,P26,P26_117,0:06:46.680000,0:06:49.680000,57
ZTpWUByMGm,P37,P37_103,0:00:06.820000,0:00:09.820000,57
dBflxjQDVi,P04,P04_10,0:16:45.460000,0:16:48.460000,57
RdoFRDYxak,P07,P07_10,0:17:23.120000,0:17:26.120000,57
rFQHXAufQT,P06,P06_09,0:17:24.400000,0:17:27.400000,57
rCNRzDVOlA,P07,P07_10,0:12:13.120000,0:12:16.120000,57
sbFBWOoEfl,P07,P07_10,0:07:57.120000,0:08:00.120000,57
ATBhkRGMOP,P37,P37_103,0:05:48.820000,0:05:51.820000,57
dQLLYGNSAE,P03,P03_04,0:08:18.240000,0:08:21.240000,57
NkjkZTUUXh,P23,P23_04,0:16:41,0:16:44,57
hYrfQFxDZK,P25,P25_09,0:11:37.830000,0:11:40.830000,57
gypkADgWuq,P26,P26_117,0:11:30.680000,0:11:33.680000,57
PdbqwWGvDt,P25,P25_09,0:13:29.830000,0:13:32.830000,57
EAUBLmEpyW,P26,P26_117,0:05:20.680000,0:05:23.680000,57
OesRnjqBjE,P03,P03_04,0:07:43.240000,0:07:46.240000,57
wvSwEjuPNp,P37,P37_103,0:00:24.820000,0:00:27.820000,57
DSQKrqmgjj,P09,P09_103,0:01:13.130000,0:01:16.130000,57
uxkArlktXW,P37,P37_103,0:05:15.820000,0:05:18.820000,57
IkrfRWVKUL,P26,P26_117,0:04:50.680000,0:04:53.680000,57
dIGigyoLoo,P25,P25_09,0:14:07.830000,0:14:10.830000,57
EAssvutkcO,P37,P37_103,0:00:29.820000,0:00:32.820000,57
xzQqEeEEoY,P04,P04_10,0:15:13.460000,0:15:16.460000,57
rtdPRAAHIR,P25,P25_10,0:05:16.760000,0:05:19.760000,57
vFeLKNWGMR,P07,P07_10,0:17:07.120000,0:17:10.120000,57
xfrixgtAZM,P07,P07_10,0:15:40.120000,0:15:43.120000,57
qOQijfcXgo,P26,P26_117,0:05:47.680000,0:05:50.680000,57
slNdLFvrFX,P04,P04_10,0:16:23.460000,0:16:26.460000,57
cgkvbYqRKZ,P26,P26_02,0:02:18.060000,0:02:21.060000,57
WIzIlKqRVS,P37,P37_101,0:02:50.450000,0:02:53.450000,57
gnQudyaRTj,P26,P26_117,0:08:18.680000,0:08:21.680000,57
PRcHxVKoZE,P25,P25_09,0:09:11.830000,0:09:14.830000,57
jlEIGhkxTA,P03,P03_04,0:12:23.240000,0:12:26.240000,57
vbRwrIhuaZ,P37,P37_103,0:01:18.820000,0:01:21.820000,57
NlWucGlzzo,P25,P25_10,0:05:36.760000,0:05:39.760000,57
rpJhNjXxCZ,P26,P26_02,0:02:03.060000,0:02:06.060000,57
woKGNikqBI,P03,P03_04,0:11:33.240000,0:11:36.240000,57
NPksSvDezL,P26,P26_117,0:08:30.680000,0:08:33.680000,57
NuDzeIuUnD,P04,P04_10,0:16:33.460000,0:16:36.460000,57
FsekGHNbma,P25,P25_09,0:11:43.830000,0:11:46.830000,57
PlpTgiDspU,P25,P25_09,0:08:20.830000,0:08:23.830000,57
GVHJKyONJu,P25,P25_09,0:11:29.830000,0:11:32.830000,57
QXQPOAmvDF,P37,P37_103,0:03:21.820000,0:03:24.820000,57
pwZrVKubRC,P09,P09_103,0:04:44.130000,0:04:47.130000,57
ulmuBnGWuU,P19,P19_04,0:04:25.800000,0:04:28.800000,57
qVHTcZXiKh,P04,P04_10,0:14:18.460000,0:14:21.460000,57
rzJzLCpjro,P25,P25_10,0:05:41.760000,0:05:44.760000,57
SObhuDUExS,P25,P25_09,0:08:15.830000,0:08:18.830000,57
igTVbmqMKk,P37,P37_103,0:04:48.820000,0:04:51.820000,57
IebKPtAIme,P09,P09_103,0:04:41.130000,0:04:44.130000,57
pdDDKyDpSN,P26,P26_117,0:09:06.680000,0:09:09.680000,57
HOtXYHfjGd,P25,P25_09,0:12:30.830000,0:12:33.830000,57
xyEzTeockO,P26,P26_117,0:11:42.680000,0:11:45.680000,57
arORCibvvd,P37,P37_103,0:05:50.820000,0:05:53.820000,57
TUIipsfaaN,P37,P37_103,0:04:32.820000,0:04:35.820000,57
HmMDREIgWi,P04,P04_10,0:16:25.460000,0:16:28.460000,57
XGlvrjUAsA,P26,P26_117,0:05:43.680000,0:05:46.680000,57
NdknBLvDcd,P07,P07_10,0:17:10.120000,0:17:13.120000,57
DdqXxJCebw,P09,P09_103,0:02:57.130000,0:03:00.130000,57
HGZyAWmxjm,P09,P09_103,0:03:12.130000,0:03:15.130000,57
rZXQdNrjtU,P07,P07_10,0:17:19.120000,0:17:22.120000,57
cUtfxkyjBQ,P26,P26_117,0:07:53.680000,0:07:56.680000,57
bOFRaVLEdC,P37,P37_103,0:01:35.820000,0:01:38.820000,57
tnWuawLIsb,P03,P03_04,0:07:49.240000,0:07:52.240000,57
uteYorYUmZ,P26,P26_117,0:05:57.680000,0:06:00.680000,57
bNizYjWmMB,P26,P26_02,0:03:42.060000,0:03:45.060000,57
zjlXPusjpX,P25,P25_10,0:05:35.760000,0:05:38.760000,57
lsDCQZXseG,P26,P26_01,0:00:24.570000,0:00:27.570000,57
YKaUtVDrEi,P03,P03_04,0:11:31.240000,0:11:34.240000,57
aMMVclQbez,P37,P37_103,0:02:23.820000,0:02:26.820000,57
HbQCOhQzxG,P07,P07_10,0:07:47.120000,0:07:50.120000,57
vZiZyyxiVT,P09,P09_103,0:01:59.130000,0:02:02.130000,57
azYKQURoHw,P37,P37_101,0:21:29.450000,0:21:32.450000,57
tdhFAnpyzB,P25,P25_09,0:07:35.830000,0:07:38.830000,57
smaUdfVlVg,P04,P04_10,0:14:43.460000,0:14:46.460000,57
EaIjpgWtZc,P26,P26_117,0:11:33.680000,0:11:36.680000,57
dYJlMjWYTi,P26,P26_117,0:03:17.680000,0:03:20.680000,57
kJqVkMXHPt,P26,P26_117,0:09:12.680000,0:09:15.680000,57
ZIlhlJhTkd,P25,P25_09,0:11:42.830000,0:11:45.830000,57
HguUkYYUAh,P04,P04_10,0:17:42.460000,0:17:45.460000,57
yOzVGERtGC,P19,P19_04,0:09:52.800000,0:09:55.800000,57
kyrGDlxULs,P37,P37_103,0:05:46.820000,0:05:49.820000,57
ZQwSSPCIFE,P37,P37_103,0:00:12.820000,0:00:15.820000,57
wCJYwZuMeT,P23,P23_04,0:23:50,0:23:53,57
RaVaeeDyMy,P26,P26_117,0:09:55.680000,0:09:58.680000,57
ydEtBSKRQR,P26,P26_117,0:06:19.680000,0:06:22.680000,57
vQctuFIMfj,P26,P26_02,0:03:37.060000,0:03:40.060000,57
ZNsnSErocy,P26,P26_117,0:05:21.680000,0:05:24.680000,57
aiqHBjHLsr,P03,P03_04,0:08:05.240000,0:08:08.240000,57
AxODiXcdrn,P37,P37_103,0:00:31.820000,0:00:34.820000,57
UKcMlPOseg,P04,P04_10,0:17:37.460000,0:17:40.460000,57
LxrTawWcqW,P26,P26_117,0:11:23.680000,0:11:26.680000,57
XxTBcZGCBL,P26,P26_02,0:02:17.060000,0:02:20.060000,57
NgYqHnjUSZ,P04,P04_10,0:14:01.460000,0:14:04.460000,57
jqzMCcxhdu,P07,P07_10,0:08:04.120000,0:08:07.120000,57
uidrEfahhe,P26,P26_117,0:05:15.680000,0:05:18.680000,57
UyeOHdcJWa,P25,P25_09,0:14:20.830000,0:14:23.830000,57
QNiWOBUHMX,P25,P25_09,0:07:36.830000,0:07:39.830000,57
AwavsHtqgK,P09,P09_103,0:01:25.130000,0:01:28.130000,57
AUlYYFmWtI,P37,P37_103,0:02:33.820000,0:02:36.820000,57
XBdfyjaVME,P09,P09_103,0:11:35.130000,0:11:38.130000,57
NvgXYcSyXY,P03,P03_04,0:11:45.240000,0:11:48.240000,57
EdgHZcRPZZ,P26,P26_117,0:05:04.680000,0:05:07.680000,57
TYWFNgaPAU,P37,P37_103,0:03:35.820000,0:03:38.820000,57
EzaoCutYvI,P26,P26_02,0:01:58.060000,0:02:01.060000,57
WJnoAduZde,P37,P37_103,0:03:48.820000,0:03:51.820000,57
sAIvBQNaBV,P07,P07_10,0:08:59.120000,0:09:02.120000,57
tMFyQppIYC,P04,P04_10,0:17:44.460000,0:17:47.460000,57
dJBhUgNAqp,P03,P03_04,0:00:11.240000,0:00:14.240000,57
RexyZbgxzn,P25,P25_09,0:14:13.830000,0:14:16.830000,57
AIGjhjElGj,P07,P07_10,0:17:26.120000,0:17:29.120000,57
NinexXmIFO,P04,P04_10,0:15:21.460000,0:15:24.460000,57
ysJWbCGebV,P26,P26_117,0:05:01.680000,0:05:04.680000,57
CwlWtEGBwa,P37,P37_103,0:03:46.820000,0:03:49.820000,57
CtnrTNKwmQ,P37,P37_103,0:02:30.820000,0:02:33.820000,57
WnxHbJZnjp,P04,P04_10,0:17:56.460000,0:17:59.460000,57
VeZQfLZaVM,P09,P09_103,0:04:31.130000,0:04:34.130000,57
AddPMOvVol,P25,P25_09,0:08:25.830000,0:08:28.830000,57
ZOWUYOBfmx,P37,P37_103,0:04:27.820000,0:04:30.820000,57
DuwMUEeBmi,P04,P04_10,0:15:49.460000,0:15:52.460000,57
BszGtTJZTV,P37,P37_103,0:04:54.820000,0:04:57.820000,57
mdEwFRhwvj,P37,P37_101,0:21:59.450000,0:22:02.450000,57
bRyVAMQlaU,P09,P09_103,0:03:31.130000,0:03:34.130000,57
ITOBRXdLjA,P09,P09_103,0:01:10.130000,0:01:13.130000,57
bTAUoeDRCP,P37,P37_103,0:01:55.820000,0:01:58.820000,57
CryDMgsjJO,P26,P26_02,0:02:21.060000,0:02:24.060000,57
UyEQgPakHb,P26,P26_117,0:06:14.680000,0:06:17.680000,57
rrzneyyieE,P04,P04_10,0:15:30.460000,0:15:33.460000,57
SUHYiappTg,P26,P26_117,0:06:26.680000,0:06:29.680000,57
NgjcxKoiDP,P25,P25_10,0:05:30.760000,0:05:33.760000,57
ZuBIzZFUlS,P03,P03_04,0:08:23.240000,0:08:26.240000,57
DaHWZfiHYA,P26,P26_117,0:05:06.680000,0:05:09.680000,57
WCVHRuaRdy,P09,P09_103,0:02:53.130000,0:02:56.130000,57
hsvEUxGJZB,P09,P09_103,0:00:31.130000,0:00:34.130000,57
fnomKEabYi,P03,P03_04,0:08:04.240000,0:08:07.240000,57
FrtZKThfIQ,P26,P26_117,0:03:21.680000,0:03:24.680000,57
usARTYosvO,P26,P26_117,0:09:53.680000,0:09:56.680000,57
qpDCBKKnmE,P25,P25_10,0:03:45.760000,0:03:48.760000,57
lGyMynakuR,P37,P37_103,0:03:56.820000,0:03:59.820000,57
caUXsfLrKq,P03,P03_04,0:12:25.240000,0:12:28.240000,57
LpHetisNcd,P26,P26_02,0:03:34.060000,0:03:37.060000,57
sPFkyjyhpZ,P09,P09_103,0:11:32.130000,0:11:35.130000,57
nDbJneEtyp,P03,P03_101,0:13:33.600000,0:13:36.600000,57
KpjJLqUWPi,P07,P07_10,0:16:05.120000,0:16:08.120000,57
hIOVEctojD,P26,P26_117,0:06:44.680000,0:06:47.680000,57
sJIIaKTAgy,P04,P04_10,0:16:06.460000,0:16:09.460000,57
WIHGUTbNFb,P09,P09_103,0:00:55.130000,0:00:58.130000,57
Xqpqcnhyar,P25,P25_10,0:00:01.760000,0:00:04.760000,57
CEQWVNCDoX,P25,P25_09,0:08:33.830000,0:08:36.830000,57
QlrPagIZmx,P19,P19_04,0:09:42.800000,0:09:45.800000,57
oGcMTGULNN,P25,P25_09,0:11:40.830000,0:11:43.830000,57
KbYYRprxvh,P04,P04_10,0:14:30.460000,0:14:33.460000,57
xdJaWrUnKp,P09,P09_103,0:04:28.130000,0:04:31.130000,57
hHGvPwxAbc,P26,P26_117,0:03:09.680000,0:03:12.680000,57
sLVrJUEsge,P37,P37_103,0:04:35.820000,0:04:38.820000,57
FYLwkRmfBr,P25,P25_09,0:11:21.830000,0:11:24.830000,57
LqJIwBkAZP,P09,P09_103,0:03:46.130000,0:03:49.130000,57
oNNAjJjZXp,P04,P04_10,0:16:30.460000,0:16:33.460000,57
VsjZrAJvUV,P26,P26_117,0:07:02.680000,0:07:05.680000,57
hrRxArImyi,P26,P26_117,0:05:10.680000,0:05:13.680000,57
jrisUjLFRw,P25,P25_10,0:05:55.760000,0:05:58.760000,57
wevcVBYaAk,P26,P26_117,0:06:36.680000,0:06:39.680000,57
PEfnbtfRRr,P26,P26_117,0:06:40.680000,0:06:43.680000,57
YkcMePClMP,P04,P04_10,0:16:17.460000,0:16:20.460000,57
rWrxhuyJwR,P03,P03_04,0:07:52.240000,0:07:55.240000,57
MHoaxLsQYZ,P25,P25_09,0:11:33.830000,0:11:36.830000,57
ygvrTmWfah,P09,P09_103,0:03:03.130000,0:03:06.130000,57
VZYxIRTyVj,P26,P26_117,0:05:19.680000,0:05:22.680000,57
RsDuXECocW,P09,P09_103,0:04:20.130000,0:04:23.130000,57
dUoYZSNykP,P37,P37_103,0:02:22.820000,0:02:25.820000,57
pyDZugfLSj,P26,P26_117,0:06:34.680000,0:06:37.680000,57
tPhXKEQoiH,P37,P37_103,0:05:12.820000,0:05:15.820000,57
eXuPOHkOKP,P26,P26_117,0:03:24.680000,0:03:27.680000,57
xcBlsBJwsh,P25,P25_09,0:11:32.830000,0:11:35.830000,57
FGQLiMglHW,P37,P37_103,0:01:19.820000,0:01:22.820000,57
bXQWgWqctX,P37,P37_102,0:00:55.300000,0:00:58.300000,57
eoAapHYmGh,P04,P04_10,0:15:06.460000,0:15:09.460000,57
hAgvsvmhyF,P26,P26_117,0:11:38.680000,0:11:41.680000,57
pxFIGcnpCA,P25,P25_09,0:11:46.830000,0:11:49.830000,57
MxzavyARFg,P25,P25_09,0:13:34.830000,0:13:37.830000,57
ujtzvPNgwM,P37,P37_103,0:05:51.820000,0:05:54.820000,57
ppPWoxTUeq,P26,P26_117,0:10:33.680000,0:10:36.680000,57
SkEDZOuerK,P19,P19_04,0:04:09.800000,0:04:12.800000,57
JYVjFUNPwh,P37,P37_103,0:04:07.820000,0:04:10.820000,57
nOFybFVNyD,P07,P07_10,0:15:55.120000,0:15:58.120000,57
cGIqZXDGPz,P37,P37_101,0:21:10.450000,0:21:13.450000,57
